project,precinct,building,base_surf,surf_type,surf_id,surf_area,surf_irr,surf_cx,surf_cy,surf_cz,surf_nx,surf_ny,surf_nz
jl-bahagia,prc-00,blk-27,roof-02,roof,0,978.796664,0.0,101.00191,-35.085219,-60.384177,0.0,0.0,1.0
jl-bahagia,prc-00,blk-28,roof-01,PV-module,1,2.58439,1638.92,50.037504,-42.573336,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,2,2.584383,1640.86,50.932661,-43.269511,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,3,2.58439,1640.14,51.827814,-43.965682,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,4,2.584383,1636.4,52.722967,-44.661853,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,5,2.58439,1640.45,53.618124,-45.358023,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,6,2.584379,1633.8,54.513281,-46.054194,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,7,2.584387,1638.51,55.408434,-46.750365,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,8,2.58438,1632.94,56.303591,-47.446532,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,9,2.584386,1634.7,57.198744,-48.142703,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,10,2.584383,1628.77,58.093901,-48.83887,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,11,2.58439,1643.89,58.989054,-49.535044,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,12,2.584388,1631.52,59.884207,-50.231215,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,13,2.584388,1637.23,60.779363,-50.927386,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,14,2.584388,1628.25,61.67452,-51.623557,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,15,2.584388,1637.08,62.569673,-52.319728,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,16,2.58439,1636.66,63.46483,-53.015898,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,17,2.58439,1634.73,64.359983,-53.712069,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,18,2.584386,1631.95,65.25514,-54.408236,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,19,2.584387,1633.41,66.150297,-55.104411,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,20,2.584373,1626.72,67.045454,-55.800582,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,21,2.584386,1623.68,67.940603,-56.496749,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,22,2.58439,1601.72,68.83576,-57.192919,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,23,2.58439,1624.31,87.634016,-71.812503,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,24,2.58439,1625.05,88.529173,-72.50867,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,25,2.58439,1631.15,89.42433,-73.204837,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,26,2.584377,1631.96,90.319486,-73.901011,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,27,2.58439,1635.66,91.214628,-74.597186,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,28,2.58439,1643.21,92.109793,-75.293353,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,29,2.584382,1643.26,93.004957,-75.989527,-58.754961,0.106604,0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,30,2.584379,1637.75,93.900099,-76.685694,-58.754961,0.106605,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,31,2.584382,1633.77,94.795255,-77.381869,-58.754961,0.106604,0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,32,2.58439,1641.98,95.690412,-78.078036,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,33,2.58439,1637.36,96.585569,-78.774203,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,34,2.584386,1640.69,97.480726,-79.47037,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,35,2.584386,1639.04,98.375875,-80.166545,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,36,2.58439,1637.69,99.271025,-80.862719,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,37,2.58439,1636.51,100.166189,-81.558886,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,38,2.58439,1638.47,101.061354,-82.255061,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,39,2.584377,1635.3,101.956495,-82.951228,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,40,2.58439,1639.23,102.851652,-83.647402,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,41,2.58439,1632.34,103.746809,-84.343569,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,42,2.584382,1628.18,104.641966,-85.039736,-58.754961,0.106604,0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,43,2.584379,1628.42,105.537123,-85.735903,-58.754961,0.106605,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,44,2.584382,1616.12,106.432272,-86.432086,-58.754961,0.106604,0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,45,2.584385,1640.22,53.112413,-38.619536,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,46,2.584385,1637.07,54.00757,-39.315711,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,47,2.584384,1642.24,54.902723,-40.011878,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,48,2.584388,1635.65,55.79788,-40.708049,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,49,2.58439,1640.81,56.693033,-41.404219,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,50,2.584383,1641.17,57.588186,-42.10039,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,51,2.58439,1635.18,58.483343,-42.796561,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,52,2.584383,1635.91,59.3785,-43.492732,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,53,2.58439,1643.02,60.273653,-44.188903,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,54,2.584383,1625.31,61.168806,-44.885073,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,55,2.58439,1623.0,62.063963,-45.58124,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,56,2.584389,1609.09,62.95912,-46.277415,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,57,2.584383,1602.56,63.854269,-46.973586,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,58,2.584387,1601.28,64.749426,-47.669753,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,59,2.584387,1592.3,65.644583,-48.365927,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,60,2.584386,1599.98,66.539739,-49.062098,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,61,2.584386,1604.98,67.434889,-49.758265,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,62,2.584386,1605.29,68.330046,-50.454436,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,63,2.58439,1618.42,69.225202,-51.150607,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,64,2.58439,1621.72,70.120359,-51.846774,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,65,2.58439,1620.7,71.015516,-52.542948,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,66,2.584377,1602.76,71.910673,-53.239119,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,67,2.584386,1594.97,90.708921,-67.858699,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,68,2.584377,1626.3,91.604078,-68.554873,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,69,2.584392,1636.52,92.499235,-69.25104,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,70,2.584382,1632.44,93.394392,-69.947207,-58.754961,0.106604,0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,71,2.58439,1636.1,94.289549,-70.643374,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,72,2.584377,1636.0,95.184706,-71.339549,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,73,2.58439,1645.57,96.079855,-72.035723,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,74,2.58439,1646.91,96.975004,-72.73189,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,75,2.58439,1642.23,97.870169,-73.428065,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,76,2.584377,1632.7,98.765318,-74.124232,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,77,2.58439,1639.93,99.660475,-74.820407,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,78,2.58439,1638.56,100.555631,-75.516574,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,79,2.584382,1637.94,101.450788,-76.212741,-58.754961,0.106604,0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,80,2.584388,1642.0,102.345945,-76.908915,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,81,2.584377,1636.96,103.241102,-77.60509,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,82,2.58439,1629.63,104.136251,-78.301257,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,83,2.58439,1636.66,105.031401,-78.997424,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,84,2.58439,1635.29,105.926565,-79.693598,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,85,2.584377,1638.62,106.821714,-80.389765,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,86,2.58439,1630.81,107.716871,-81.08594,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,87,2.58439,1635.26,108.612028,-81.782107,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,88,2.58439,1631.76,109.507185,-82.478274,-58.754961,0.106604,0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,89,2.584379,1609.86,51.425486,-40.788633,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,90,2.584387,1609.15,52.320643,-41.484804,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,91,2.58438,1611.44,53.215799,-42.180971,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,92,2.584387,1608.78,54.110953,-42.877141,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,93,2.584384,1617.69,55.006106,-43.573312,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,94,2.584388,1613.12,55.901262,-44.269483,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,95,2.584388,1612.77,56.796415,-44.965654,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,96,2.584388,1610.5,57.691572,-45.661825,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,97,2.58439,1613.13,58.586729,-46.357999,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,98,2.584383,1609.99,59.481882,-47.054166,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,99,2.58439,1610.5,60.377039,-47.750337,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,100,2.584383,1612.76,61.272196,-48.446508,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,101,2.58439,1614.25,62.167349,-49.142679,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,102,2.584374,1611.9,63.062502,-49.838849,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,103,2.584384,1611.03,63.957659,-50.53502,-58.754961,-0.106604,-0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,104,2.584382,1615.65,64.852816,-51.231187,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,105,2.584372,1606.73,65.747973,-51.927358,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,106,2.58439,1608.6,66.643122,-52.623533,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,107,2.58439,1610.72,67.538279,-53.3197,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,108,2.58439,1601.65,68.433436,-54.01587,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,109,2.58439,1604.18,69.328592,-54.712041,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,110,2.584377,1584.81,70.223742,-55.408212,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,111,2.584377,1600.18,89.022005,-70.027799,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,112,2.584382,1618.25,89.917154,-70.723966,-58.754961,-0.106604,-0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,113,2.584392,1622.89,90.812304,-71.420133,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,114,2.584382,1621.14,91.707468,-72.1163,-58.754961,-0.106604,-0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,115,2.584388,1625.22,92.602625,-72.812475,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,116,2.584377,1621.79,93.497774,-73.508642,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,117,2.58439,1623.64,94.392931,-74.204816,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,118,2.58439,1628.13,95.288088,-74.900983,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,119,2.58439,1626.71,96.183245,-75.597158,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,120,2.584377,1675.67,97.078402,-76.293332,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,121,2.58439,1624.41,97.973551,-76.989499,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,122,2.58439,1624.73,98.8687,-77.685666,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,123,2.58439,1625.89,99.763865,-78.381841,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,124,2.584377,1619.79,100.659014,-79.078008,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,125,2.584382,1626.6,101.554171,-79.774175,-58.754961,-0.106604,-0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,126,2.584392,1626.8,102.449328,-80.47035,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,127,2.584382,1627.95,103.344485,-81.166517,-58.754961,-0.106604,-0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,128,2.584386,1624.08,104.239641,-81.862691,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,129,2.584386,1619.05,105.134798,-82.558866,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,130,2.58439,1623.66,106.029947,-83.255033,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,131,2.58439,1613.68,106.925097,-83.9512,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,132,2.58439,1616.59,107.820261,-84.647374,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,133,2.584383,1608.73,54.500395,-36.834829,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,134,2.58439,1616.95,55.395552,-37.530999,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,135,2.584383,1615.17,56.290705,-38.22717,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,136,2.58439,1619.32,57.185862,-38.923341,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,137,2.584383,1615.04,58.081019,-39.619512,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,138,2.58439,1610.27,58.976172,-40.315683,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,139,2.584383,1615.13,59.871325,-41.011854,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,140,2.584386,1613.39,60.766482,-41.708024,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,141,2.584385,1612.39,61.661638,-42.404191,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,142,2.584385,1609.28,62.556791,-43.100362,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,143,2.584376,1614.62,63.451945,-43.796537,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,144,2.584381,1596.22,64.347101,-44.492704,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,145,2.584386,1600.85,71.508341,-50.06207,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,146,2.584387,1606.83,72.403498,-50.758241,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,147,2.584387,1600.46,73.298655,-51.454408,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,148,2.58439,1590.92,92.096911,-66.073987,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,149,2.58439,1609.28,92.992068,-66.770162,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,150,2.584377,1622.43,93.887224,-67.466337,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,151,2.58439,1622.62,94.782381,-68.162504,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,152,2.58439,1615.64,95.67753,-68.858671,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,153,2.58439,1624.06,96.57268,-69.554845,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,154,2.584386,1628.65,97.467844,-70.251012,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,155,2.584386,1627.3,98.362993,-70.947187,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,156,2.58439,1624.04,99.25815,-71.643354,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,157,2.584382,1628.09,100.153307,-72.339521,-58.754961,-0.106604,-0.137075,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,158,2.584392,1629.15,101.048464,-73.035695,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,159,2.584368,1626.2,101.943621,-73.73187,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,160,2.58439,1630.92,102.838778,-74.428037,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,161,2.58439,1625.74,103.733927,-75.124204,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,162,2.58439,1630.52,104.629076,-75.820379,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,163,2.584377,1625.12,105.524241,-76.516546,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,164,2.58439,1625.18,106.41939,-77.21272,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,165,2.58439,1617.6,107.314547,-77.908887,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,166,2.58439,1621.08,108.209704,-78.605062,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,167,2.584386,1620.25,109.10486,-79.301236,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,168,2.584377,1625.16,110.00001,-79.997403,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,PV-module,169,2.584392,1622.63,110.895174,-80.69357,-58.754961,-0.106604,-0.137074,0.984808
jl-bahagia,prc-00,blk-28,roof-01,roof,0,976.245767,0.0,80.280473,-61.831046,-60.462686,0.0,0.0,1.0
jl-bahagia,prc-00,blk-28,roof-02,PV-module,1,2.584376,1623.69,87.297748,-66.981032,-56.926149,-0.106507,-0.137149,0.984808
jl-bahagia,prc-00,blk-28,roof-02,PV-module,2,2.584388,1623.5,86.402095,-66.28549,-56.926149,-0.106507,-0.137149,0.984808
jl-bahagia,prc-00,blk-28,roof-02,PV-module,3,2.584388,1626.97,85.506458,-65.589949,-56.926149,-0.106507,-0.137149,0.984808
jl-bahagia,prc-00,blk-28,roof-02,PV-module,4,2.584388,1628.22,84.610812,-64.894407,-56.926149,-0.106507,-0.137149,0.984808
jl-bahagia,prc-00,blk-28,roof-02,PV-module,5,2.584388,1627.05,83.715167,-64.198866,-56.926149,-0.106507,-0.137149,0.984808
